userid,content,label
5272500,数字签名技术,1
5272500,目前数字签名的应用主要有数字摘要、数字签名和数字时间戳技术,1
5272500,PCM(PulseCodeModulation)脉冲编码调制是一种模数转换的最基本编码方法,1
5272500,它把模拟信号转换成数字信号的过程称为模/数转换，它主要包括:采样:在时间轴上对信号数字化;量化:在幅度轴上对信号数字化;编码:按一定格式记录采样和量化后的数字数据,2
5272500,编码的过程首先用一组脉冲采样时钟信号与输入的模拟音频信号相乘，相乘的结果即输入信号在时间轴上的数字化,1
5272500,对经量化器A/D变换后的信号再进行编码，即把量化的信号电平转换成二进制码组，就得到了离散的二进制输出数据序列x(n)，n表示量化的时间序列，x(n)的值就是n时刻量化后的幅值，以二进制的形式表示和记录,1
5272500,采样/量化/编码/解码/存储,1
5272500,图像压缩可以是有损数据压缩也可以是无损数据压缩,2
5272500,位图：也叫做点阵图，删格图象，像素图，位图图像是由像素构成的，像素的多少将决定位图图像的显示质量和文件大小，位图图像的分辨率越高，其显示越清晰，文件所占的空间也就越大,1
5272500,构成位图的最小单位是象素，位图就是由象素阵列的排列来实现其显示效果的，每个象素有自己的颜色信息，在对位图图像进行编辑操作的时候，可操作的对象是每个象素，我们可以改变图像的色相、饱和度、明度，从而改变图像的显示效果,1
5272500,位图图像的清晰度与分辨率有关,1
5272500,对位图图像进行放大时，放大的只是像素点，位图图像的四周会出现锯齿状,2
5272500,广泛应用在照片和绘图图像中,1
5272500,矢量图的清晰度与分辨率的大小无关，对矢量图进行缩放时，图形对象仍保持原有的清晰度和光滑度，不会发生任何偏差，如图所示是放大了4倍的矢量图效果,1
5272500,如徽标、美工插图、工程绘图,1
5272500,键盘、鼠标、显示器、声卡、显卡、显示器、扬声器、硬盘摄像头扫描仪数码相机数码摄像机刻录机触摸屏打印机,2
5272500,一个完整的多媒体计算机系统由多媒体计算机硬件和多媒体计算机软件两部分组成,1
5272500,一、多媒体计算机的硬件：多媒体计算机的主要硬件除了常规的硬件如主机、软盘驱动器、硬盘驱动器、显示器、网卡之外，还要有音频信息处理硬件、视频信息处理硬件及光盘驱动器等部分,2
5272500,（1）音频卡（SoundCard）用于处理音频信息，它可以把话筒、录音机、电子乐器等输入的声音信息进行模数转换（A/D）、压缩等处理，也可以把经过计算机处理的数字化的声音信号通过还原（解压缩）、数模转换（D/A）后用音箱播放出来，或者用录音设备记录下来,1
5272500,（2）视频卡（VideoCard）用来支持视频信号（如电视）的输入与输出,1
5272500,（3）采集卡能将电视信号转换成计算机的数字信号，便于使用软件对转换后的数字信号进行剪辑处理、加工和色彩控制,1
5272500,还可将处理后的数字信号输出到录像带中,1
5272500,（4）扫描仪将摄影作品、绘画作品或其它印刷材料上的文字和图像，甚至实物，扫描到计算机中，以便进行加工处理,1
5272500,（5）光驱分为只读光驱（CD/ROM）和可读写光驱（CD/R，CD/RW），可读写光驱又称刻录机,1
5272500,用于读取或存储大容量的多媒体信息,1
5272500,二、多媒体计算机的软件：多媒体计算机的操作系统必须在原基础上扩充多媒体资源管理与信息处理的功能,2
5272500,多媒体编辑工具包括字处理软件、绘图软件、图像处理软件、动画制作软件、声音编辑软件以及视频编辑软件,2
5272500,(1)文本:由语言文字和符号字符组成的数据文件,1
5272500,可以表达文字信息，说明的更加清楚,2
5272500,(2)图像:通过描述画面中各个像素的亮度和颜色等组成的数据文件,1
5272500,也叫点位图或位图图像,1
5272500,表达实际事物,1
5272500,(3)图形:矢量图形的简称,1
5272500,即生成一幅图形由数学方法组成的数据文件,2
5272500,一般可将图形看作是图像的抽象,1
5272500,(4)动画:将静态的图像、图形及连环图画等按一定时间顺序显示而形成连续的动态画面,1
5272500,人为创造的表现形式,1
5272500,(5)音频:声音信号，即相应于人类听觉可感知范围内的频率,1
5272500,(6)视频:可视信号，即计算机屏幕上显示出来的动态信息，如动态图形、动态图像、动画等,1
5272500,而多媒体技术，是指采用计算机技术，将各种媒体以数字化的方式集成在一起，从而使计算机具有了能同时获取、处理、编辑、存储和展示多体信息的能力,1
5272500,选择查询：在查询设计器中，给出查询条件参数查询：是一种动态查询，这种查询会在一个查询窗口中输入查询条件，点确定，直接给出查询结果,1
5272500,这种查询完全由用户控制,1
5272500,参数查询一般创建在选择查询基础上，在运行查询时会出现一个或多个对话框，要求输入查询条件,1
5272500,分为单参数和多参数，在条件行写[参数内容]操作查询：用于创建新表或者对现有表中的数据进行修改和数据维护，能批量的对数据进行导出、删除操作,1
5272500,分为：?更新查询?追加查询?删除查询?生成表查询，这设计视图中进行相应查询操作即可，最后返回原数据表查看结果,1
5272500,交叉表查询：通常以一个字段作为表的行标题，以另一个字段的取值作为列标题，在行和列的交叉点单元格处获得数据的汇总信息，以达到数据统计的目的,1
5272500,3.默认值：添加新记录时自动向此字段分配指定值,1
5272500,1.文本型：文本型字段用来存放字符串数据，存放最大长度为255个字符,1
5272500,设置字段大小属性可设置能输入的最大字符个数,1
5272500,文本型数字不能进行计算,1
5272500,2.备注型：存放字符长度超过255个字符，最多存储64000个字符,1
5272500,不受文本长度限制,1
5272500,3.数字型：用来存储由整数、实数等可以进行计算的数据,1
5272500,可以分为整型、长整型、单精度型、双精度型等,1
5272500,4.日期/时间型：用于存放日期、时间、或日期时间的组合,1
5272500,字段大小为8个字节，由系统自动设置,1
5272500,5.货币型：用于存放具有双精度属性(小数位数15位)的货币数据,1
5272500,字段大小为8个字节，由系统自动设置,1
5272500,6.自动编号型：自动编号型字段用于存放系统为记录绑定的顺序号,1
5272500,自动编号型字段的数据无需输入，系统为该记录自动编号,1
5272500,7.是/否型：用于存放逻辑数据，表示“是/否”或“真/假”,1
5272500,8.OLE对象：用来链接或嵌入OLE对象,1
5272500,1次只能添加1个,1
5272500,9.超级链接型：超链接型字段存放超链接地址,1
5272500,10.查阅向导型：通过一个列表进行选择内容而不是输入,1
5272500,字段设置好查阅向导后，仍显示为文本型,1
5272500,11.附件型：可以添加多个声音、视频和照片文件,1
5272500,数据库逻辑模型的作用：将概念模型转换为数据库的具体结构数据库逻辑模型的主要构成：数据结构、数据操作和约束条件,2
5272500,数据库概念模型的作用：将系统需求分析得到的用户需求抽象为信息结构过程,2
5272500,概念模型最终要转换为数据模型,2
5272500,1.人工管理阶段：特点：§数据在计算机内部不保留§无数据管理软件，数据的管理由应用程序完成§数据是面向应用的，一组数据对应一个应用程序，数据冗余大而且不共享§数据不具独立性，完全依赖于应用程序§数据无结构§数据控制能力：应用程序自己控制2.文件管理阶段：特点：特点：数据可长期保存在外存上,2
5272500,n数据访问按文件名，存取以记录为单位，共享性差、冗余度大n记录内有结构，整体无结构n数据控制能力：应用程序自己控制3.数据库管理阶段：特点：数据结构化v数据的共享性高，冗余度低，易扩充v数据独立性高v数据由DBMS统一管理和控制,2
5272500,?代表单个字符，*代表任意字符,1
5272500,主要可以采用鼠标操作或键盘操作，键盘操作一般要采用组合键,2
5272500,图文混排:就是将文字与图片混合排列，图片在文字周围、下方、上方等,1
5272500,"有9周环绕方式：1.""顶端居左，四周型文字环绕""2.""顶端居中，四周型文字环绕""3.""顶端居右，四周型文字环绕""4.""中间居左，四周型文字环绕""5.""中间居中，周型文字环绕""6.""中间居右，四周型文字环绕""7.""底端居左，四周型文字环绕""8.""底端居中，四周型文字环绕""9.""底端居右，四周型文字环绕""",1
5272500,格式刷：快速复制格式，可以快速将指定段落或文本的格式重用到其他段落或文本上,1
5272500,单击：使用1次；双击：多次使用,1
5272500,节：文本的章节，便于不同格式的排版与阅读文档,1
5272500,分为分页符和分节符,1
5272500,分栏：一个页面分开多个版面，节约版面，易阅读查看,1
5272500,项目符号：放在文本或图形前以添加强调效果的点或其他符号,1
5272500,编号：给顺序号作为一种识别的方法，文本编号易于阅读，查看分析而且非常整齐,1
5272500,WORD中5种文档视图：页面视图，阅读视图，WEB版式视图，大纲视图，草稿视图，作用各异，使用“视图”选项卡，或状态栏中的视图按钮来切换5种文档视图.页面视图：此视图为文档默认视图，显示的文档页面与打印时完全相同.阅读视图：可自由调节页面显示比例，列宽和布局，导航搜索，更改页面颜色，不允许对文档编辑WEB版式视图：类似网页，不显示页码和章节号信息，超链接显示为带下划线文本大纲视图：显示文档的大纲，可创建大纲并检查WORD文档结构，进行文本“升级”等草稿视图：不显示页眉，页脚等信息,2
5272500,批注插入到文档的页边距处出现的批注框中,1
5272500,修订是指显示文档中所做的修改，如删除、插入或其他编辑更改的位置的标记,1
5272500,段落格式的主要设置内容：1.段落缩进,1
5272500,2.段落对齐,1
5272500,3.段落间距和行距,1
5272500,4.首字下沉,1
5272500,5.分栏,1
5272500,6.项目符号和段落编号,1
5272500,7.边框和底纹,1
5272500,字符格式的主要设置内容：字体，字号，字型的设置(加粗、下划线、倾斜)，颜色、字符间距、缩放比例、文字效果、底纹、边框等,2
5272500,记事本只支持文本格式文件，是纯文本编辑器，一般大小在5k内,1
5272500,写字板是Windows自带的一个工具，可以进行文字处理和多媒体信息的编辑，支持rtf格式,1
5272500,Word是办公软件MicrosoftOffice中的一个组件，功能强大而且丰富，支持多种文件格式，可进行文字和多媒体信息编辑处理,1
5272500,数据结构指的是数据与数据之间的逻辑关系，描述的是数据的存储状态,1
5272500,算法指的是解决特定问题的步骤和方法，主要讲的是顺序存储、链式存储这两类的物理存储和相应的逻辑存储,1
5272500,顺序结构：是程序的默认结构，不需要专门的控制语句，程序在执行时根据各条语句的“先后顺序”“从前往后”执行选择结构：(1)形式一：(2)形式二：if(条件表达式)if(条件表达式)操作Ａ；操作Ａ；else操作Ｂ；循环结构：(1)while循环其实现语句为：(2)do……while循环其实现语句为：while(条件)do循环体语句；循环体语句；while(条件)；,1
5272500,"目前，高级语言有：c/c++,vb,dephi,java,c#等c/c++主要是底层的开发，比如操作系统或大型游戏，执行效率高；vb界面化，简单，初学者入门的语言，执行速度慢，可以用于一些应用程序；dephi，界面化，主要用于桌面软件的编写，有时还是编写木马的选择；java，目前用于大型企业的网页开发系统或手机平台游戏上，开发效率高；c#，主要用于编写.asp网页的管理系统，语法与c类似",1
5272500,office办公自动化软件：应用软件，一般处理文字、表格、做幻灯片使用杀毒软件：对系统起到保护作用，可以清除系统病毒上网的浏览器、QQ等：主要用来浏览信息，交流信息的,2
5272500,系统工具：进行磁盘清理和碎片整理记事本：纯文本编辑器写字板：可以编辑文本或多媒体信息的编辑器计算器：可以进行一般运算和科学计算录音机：可以录制60秒内的声音,1
5272500,单击：激活目标双击：打开目标文件或文件夹三击：在WORD文件中全文选取或段落选取时使用,1
5272500,一般窗口的组成有：（1）标题栏（2）菜单栏（3）工具栏（4）工作区域（5）状态栏（6）滚动条（7）窗口缩放按纽,1
5272500,WINXP:1图形化操作界面2多用户多任务系统3即插即用对各种外设的支持4多媒体平台系统5面向用户LINUX系统：开源，可以免费自由获取的软件多用户多任务良好的用户界面设备独立提供了丰富的网络功能可靠的安全系统WIN7和WINXP相比：更易用更快速更简单更安全更低的成本更好的连接Windows7是Vista的“小更新大变革”,1
6972513,启动计算机时出现正在准备windows，请不要关闭计算机是什么情况？是刚买的新电脑，关机的时候先出现的这个问题,1
3033018,"压缩的原理：是把文件的二进制代码压缩，把相邻的0,1代码减少，比如有000000,可以把它变成6个0的写法60,来减少该文件的空间",1
3033018,磁盘工具软件作用：对硬盘及时维护、备份，使系统保持稳定,2
3033018,比如：分区魔术师，还原精灵等,2
3033018,汉化翻译作用：进行各类语言翻译，并将其转换为汉文使人得以看懂，不必学习很多语言也能通过翻译理解,2
3033018,比如：金山快译，金山词霸等,2
3033018,压缩工具软件作用：便于文件存储和数据传输,2
3033018,比如：WinRAR，WinZip等,2
3033018,下载工具作用：下载所需资源,2
3033018,比如：BT下载，迅雷，快车，电驴，QQ旋风等,2
3033018,聊天工具作用：与人沟通交流,2
3033018,比如：腾讯QQ，MSN，新浪UC，ICQ，阿里旺旺等,2
3033018,安全工具作用：抵御病毒，查杀有害病毒，采取措施把损失降到最低，使计算机正常工作,2
3033018,分为杀毒软件和防火墙,2
3033018,比如：360杀毒，金山毒霸，卡巴斯基，瑞星，百度杀毒等，金山网镖、瑞星个人防火墙等,2
3033018,光盘刻录作用：电脑里暂时不用的软件比较占空间的刻录到光盘，节省电脑的空间，把重要数据备份，按自己喜好选择性的收藏,2
3033018,比如：刻录工具Nero，刻录音乐，视频等,2
3033018,多媒体工具作用：播放视频，音乐等娱乐，阅读浏览图片处理制作，浏览网页,2
3033018,比如：影音风暴，酷狗，ACDSee，红蜻蜓抓图精灵，超星阅览器，搜狗高速浏览器等,2
3033018,1.2014年3月26日，携程“安全门”事件：携程网被指出安全支付日志存在漏洞，导致大量用户银行卡信息泄露,1
3033018,携程第一时间进行技术排查和修复,1
3033018,并表示，如用户因此产生损失，携程将赔偿,1
3033018,2.2014年5月，山寨网银及山寨微信大量窃取网银信息：山寨网银和山寨微信客户端，伪装成正常网银客户端的图标、界面，在手机软件中内嵌钓鱼网站，欺骗网民提交银行卡号、身份证号、银行卡有效期等关键信息，同时，部分手机病毒可拦截用户短信，中毒用户面临网银资金被盗的风险,1
3033018,3.2014年6月，免费WiFi存陷阱，窃取用户手机中的敏感信息：黑客通过公共场所免费WiFi诱导用户链接而获取手机中银行卡、支付宝等账户信息从而盗取资金的消息，引发了网民对于免费WiFi安全性的担忧,1
3033018,4.2014年8月12日，1400万快递数据遭贩卖：警方破获了一起信息泄露案件，犯罪嫌疑人通过快递公司官网漏洞，登录网站后台，然后再通过上传（后门）工具就能获取该网站数据库的访问权限，获取了1400万条用户信息，除了有快递编码外，还详细记录着收货和发货双方的姓名、电话号码、住址等个人隐私信息，而拿到这些数据仅用了20秒的时间,1
3033018,5.2014年9月，美国家得宝公司确认其支付系统遭到网络攻击：将近有5600万张银行卡的信息被盗，这比去年发生在Target的客户银行卡数据被盗事件还要严重,1
3033018,中国农业大学（http://www.cau.edu.cn）的TCP/IP协议类型：TCP/传输控制协议、IP/网际协议、HTTP/超文本传输协议,2
3033018,该域名对应的实际IP地址：114.215.217.115,1
3033018,局域网组网主要设备及功用有：1、网卡：是使计算机联网的设备，负责将用户要传递的数据转换为网络上其他设备能够识别的格式，通过网络介质传输,1
3033018,2、中继器和集线器：都工作在物理层，中继器将信号整形、再生、放大，维持通过局域网的电平，扩大局域网的传输距离,1
3033018,集线器是对网络集中管理的最小单元,1
3033018,3、网桥与交换机：工作在数据链路层，网桥可以根据物理地址对数据帧进行过滤和存储转发，通过对数据帧筛选实现网络分段，交换机提供里许多网络互联的功能，将网络的冲突域减小，为每个工作站提供更高的带宽,1
3033018,4、路由器：工作在网络层，主要功能是进行路径选择、数据转发,1
3033018,因特网所采用的网络协议是TCP/IP协议,1
3033018,UDP协议：用户数句包协议ICMP协议：控制报文协议ARP协议：地址解析协议SOCKET协议：套接字,1
3033018,计算机网络是一个复杂的具有综合性技术的系统，为了允许不同系统实体互连和互操作，不同系统的实体在通信时都必须遵从相互均能接受的规则，这些规则的集合称为协议(Protocol),1
3033018,国际标准化组织ISO(InternationalStandardsOrganization)在80年代提出的开放系统互联参考模型OSI(OpenSystemInterconnection)，这个模型将计算机网络通信协议分为七层：物理层数据链路层网络层传输层会话层表示层应用层,1
3033018,电子商务技术是利用计算机技术、网络技术和远程通信技术，实现整个商务（买卖）过程中的电子化、数字化和网络化,1
3033018,人们不再是面对面的、看着实实在在的货物、靠纸介质单据（包括现金）进行买卖交易,1
3033018,此外还有Web浏览技术、安全技术、数据库技术、电子支付技术等,1
3033018,第七单元作业中销售额与销售小计不同吗？,1
3033018,采样/量化/编码/解码/存储,1
3033018,PCM(PulseCodeModulation)脉冲编码调制是一种模数转换的最基本编码方法,1
3033018,它把模拟信号转换成数字信号的过程称为模/数转换，它主要包括:采样:在时间轴上对信号数字化;量化:在幅度轴上对信号数字化;编码:按一定格式记录采样和量化后的数字数据,2
3033018,编码的过程首先用一组脉冲采样时钟信号与输入的模拟音频信号相乘，相乘的结果即输入信号在时间轴上的数字化,1
3033018,对经量化器A/D变换后的信号再进行编码，即把量化的信号电平转换成二进制码组，就得到了离散的二进制输出数据序列x(n)，n表示量化的时间序列，x(n)的值就是n时刻量化后的幅值，以二进制的形式表示和记录,1
3033018,图像压缩可以是有损数据压缩也可以是无损数据压缩,2
3033018,矢量图的清晰度与分辨率的大小无关，对矢量图进行缩放时，图形对象仍保持原有的清晰度和光滑度，不会发生任何偏差,2
3033018,位图：也叫做点阵图，删格图象，像素图，位图图像是由像素构成的，像素的多少将决定位图图像的显示质量和文件大小，位图图像的分辨率越高，其显示越清晰，文件所占的空间也就越大,1
3033018,计算机系统的外部设备，包括输入设备中的键盘、鼠标器、扫描仪、数码相机和语音输入系统、手写输入系统、IC卡输入系统，输出设备中的显示系统、各种打印机和绘图仪，软盘存储器、硬盘存储器、外存储设备，多媒体设备中的光盘驱动器、声卡、音箱、视频卡、电视接收卡、SCSI卡及摄像头等多媒体适配器,1
3033018,多媒体计算机系统由计算机硬件和软件两部分组成硬件包括主机、硬盘驱动器、显示器、网卡、扫描仪、音频信息处理硬件、视频信息处理硬件及光盘驱动器等,1
3033018,软件包括多媒体计算机的操作系统，在原基础上扩充多媒体资源管理与信息处理的功能,1
3033018,多媒体编辑工具包括字处理软件、绘图软件、图像处理软件、动画制作软件、声音编辑软件以及视频编辑软件,2
3033018,(1)文本:由语言文字和符号字符组成的数据文件,1
3033018,可以表达文字信息，说明的更加清楚,2
3033018,(2)图像:通过描述画面中各个像素的亮度和颜色等组成的数据文件,1
3033018,也叫点位图或位图图像,1
3033018,表达实际事物,1
3033018,(3)图形:矢量图形的简称,1
3033018,即生成一幅图形由数学方法组成的数据文件,2
3033018,一般可将图形看作是图像的抽象,1
3033018,(4)动画:将静态的图像、图形及连环图画等按一定时间顺序显示而形成连续的动态画面,1
3033018,人为创造的表现形式,1
3033018,(5)音频:声音信号，即相应于人类听觉可感知范围内的频率,1
3033018,(6)视频:可视信号，即计算机屏幕上显示出来的动态信息，如动态图形、动态图像、动画等,1
3033018,而多媒体技术，是指采用计算机技术，将各种媒体以数字化的方式集成在一起，从而使计算机具有了能同时获取、处理、编辑、存储和展示多体信息的能力,1
3033018,查询类型：1、选择查询：在查询设计器中，给出查询条件2、参数查询：是一种动态查询，这种查询会在一个查询窗口中输入查询条件，点确定，直接给出查询结果,1
3033018,这种查询完全由用户控制,1
3033018,参数查询一般创建在选择查询基础上，在运行查询时会出现一个或多个对话框，要求输入查询条件,1
3033018,分为单参数和多参数，在条件行写[参数内容]3、操作查询：用于创建新表或者对现有表中的数据进行修改和数据维护，能批量的对数据进行导出、删除操作,1
3033018,分为：?更新查询?追加查询?删除查询?生成表查询，这设计视图中进行相应查询操作即可，最后返回原数据表查看结果,1
3033018,4、交叉表查询：通常以一个字段作为表的行标题，以另一个字段的取值作为列标题，在行和列的交叉点单元格处获得数据的汇总信息，以达到数据统计的目的,1
3033018,3.默认值：添加新记录时自动向此字段分配指定值,1
3033018,Access基本数据类型包括：文本、备注、数字、日期和时间、货币、是否、计算字段、超链接、附件、OLE对象和查阅等类型,1
3033018,每种类型有着各自的作用,2
3033018,1、文本型：用来存放字符串数据，存放最大长度为255个字符,1
3033018,设置字段大小属性可设置能输入的最大字符个数,1
3033018,包含文本或数字文本，其中文本型数字不能进行计算,1
3033018,2、数字型：数学计算的数值数据，用来存储由整数、实数等可以进行计算的数据,1
3033018,可以分为整型、长整型、单精度型、双精度型等,1
3033018,3、备注型：包含长度在64000个字符内的文本字符串，应用于长文本,1
3033018,4、日期和时间：表示从50年到9999年之间的任意日期和时间，用于存放日期和时间数据,1
3033018,5、货币型：小数点左达到15位，小数点右达到44位，货币计算,1
3033018,6、是否型：取“是”或“否”之一的逻辑值，只含两值之一的数据,1
3033018,7、计算字段：用于计算的结果,1
3033018,计算时必须引用同一张表中的其他字段,1
3033018,8、附件型：任何受支持的文件类型,1
3033018,它可以将图像、电子表格文件、文档、图表等各种文件附加到数据库记录中,1
3033018,9、OLE对象：用于存放图片等二进制信息,1
3033018,10、自动编号型：追加记录时能自动填充的一系列数字一般用于主关键字,1
3033018,11、超级链接型：链接到其它文档、URL或文档内某个位置邮箱、网址和文档,1
3033018,数据库逻辑模型的作用：是着重用逻辑的过程或主要的业务来描述对象系统，描述系统要“做什么”，或者说具有哪些功能,2
3033018,逻辑建模是数据仓库实施中的重要一环，它能直接反映出业务部门的需求，同时对系统的物理实施有着重要的指导作用，它的作用在于可以通过实体和关系勾勒出企业的数据蓝图,2
3033018,数据库逻辑模型的主要构成：层状模型、网状模型、关系模型三种模型,1
3033018,数据库概念模型的作用：1、收集信息2、标识对象3、建立对象间的关系4、标识对象信息模型,2
3033018,1.人工管理阶段：特点：§数据在计算机内部不保留§无数据管理软件，数据的管理由应用程序完成§数据是面向应用的，一组数据对应一个应用程序，数据冗余大而且不共享§数据不具独立性，完全依赖于应用程序§数据无结构§数据控制能力：应用程序自己控制2.文件管理阶段：特点：特点：数据可长期保存在外存上,2
3033018,n数据访问按文件名，存取以记录为单位，共享性差、冗余度大n记录内有结构，整体无结构n数据控制能力：应用程序自己控制3.数据库管理阶段：特点：数据结构化v数据的共享性高，冗余度低，易扩充v数据独立性高v数据由DBMS统一管理和控制,2
3033018,1.人工管理阶段：特点：§数据在计算机内部不保留§无数据管理软件，数据的管理由应用程序完成§数据是面向应用的，一组数据对应一个应用程序，数据冗余大而且不共享§数据不具独立性，完全依赖于应用程序§数据无结构§数据控制能力：应用程序自己控制2.文件管理阶段：特点：特点：数据可长期保存在外存上,2
3033018,n数据访问按文件名，存取以记录为单位，共享性差、冗余度大n记录内有结构，整体无结构n数据控制能力：应用程序自己控制3.数据库管理阶段：特点：数据结构化v数据的共享性高，冗余度低，易扩充v数据独立性高v数据由DBMS统一管理和控制,2
3033018,笔记本刚买的，在下载壁纸的时候出现白屏，下载网页一直处于运行状态，但无法退出和强制关机，一段时间后又可以操作，不像是网速慢的现象，会是什么原因造成的呢？,1
3033018,?（问号）表示任何单个字符例如，sm?th查找“smith”和“smyth”*（星号）表示任何字符数例如，*east查找“Northeast”和“Southeast”~（波形符）表示后跟?、*或~问号、星号或波形符,1
3033018,图文混排有两种：一种是表格与文本的混排，另一种是图形、图片、艺术字等与文本的混排,1
3033018,图文混排方式就是将文字与图片混合排列，图片在文字周围、下方、上方等,1
3033018,"有9周环绕方式：1.""顶端居左，四周型文字环绕""2.""顶端居中，四周型文字环绕""3.""顶端居右，四周型文字环绕""4.""中间居左，四周型文字环绕""5.""中间居中，周型文字环绕""6.""中间居右，四周型文字环绕""7.""底端居左，四周型文字环绕""8.""底端居中，四周型文字环绕""9.""底端居右，四周型文字环绕""",1
3033018,节：文档的一部分，可在其中设置某些页面格式选项,1
3033018,若要更改例如行编号、列数或页眉和页脚等属性，请创建一个新的节,2
3033018,分栏：一个页面分开多个版面，节约版面，易阅读查看,1
3033018,项目符号：放在文本或图形前以添加强调效果的点或其他符号,1
3033018,编号：给顺序号作为一种识别的方法，文本编号易于阅读，查看分析而且非常整齐,1
3033018,word的主要文档视图类型及其作用：页面视图：此视图为文档默认视图，显示的文档页面与打印时完全相同.,2
3033018,阅读视图：可自由调节页面显示比例，列宽和布局，导航搜索，更改页面颜色，不允许对文档编,1
3033018,web版式视图：类似网页，不显示页码和章节号信息，超链接显示为带下划线文,1
3033018,大纲视图：显示文档的大纲，可创建大纲并检查word文档结构，进行文本“升级”,1
3033018,草稿视图：不显示页眉，页脚等信息,1
3033018,作用；批注对部分文字或操作（删除、增加文字等）进行注解、诠释；修订是指修改格式、删除或增加内容,2
3033018,修订也是一种操作，所以修订的过程在修订完成后也将以批注的形式在文段附近展示,2
3033018,段落格式的主要设置内容：段落缩进.段落对齐.段落间距和行距.首字下沉.分栏.项目符号和段落编号.边框和底纹,2
3033018,?字符格式的主要设置内容：字体，字号，字型的设置(加粗、下划线、倾斜)，颜色、字符间距、缩放比例、文字效果、底纹、边框等,2
3033018,写字板是windows自带的缩水版word，有基本功能，格式rtf或txt,1
3033018,支持文字、图片、表格等的混合编辑,2
3033018,程序设计是数据结构的基础和实现方法,1
3033018,顺序结构：语句由语句序列组成，程序执行时，按照语句的顺序，从上而下，一条一条地顺序执行,1
3033018,选择结构：分支语句根据一定的条件决定执行哪一部分的语句序列（分为单分支选择、双分支选择和多分支选择）,1
3033018,循环结构：循环语句使同一个语句组根据一定的条件执行若干次（分为直到型循环和当型循环）,1
3033018,"高级语言有：c/c++,vb,dephi,java,c#等c/c++主要是底层的开发，比如操作系统或大型游戏，执行效率高；vb界面化，简单，初学者入门的语言，执行速度慢，可以用于一些应用程序；dephi，界面化，主要用于桌面软件的编写，有时还是编写木马的选择；java，目前用于大型企业的网页开发系统或手机平台游戏上，开发效率高；c#，主要用于编写.asp网页的管理系统，语法与c类似",2
3033018,Excel（xls）：电子表格统计和制作软件Access（mdb）：数据库管理软件Powerpoint（ppt）：课件制作软件Photoshop（psd）：图片编辑软件flash（flc）：动画制作和编辑软件Glodwave（wav）：声音编辑软件word///用于文档编辑aotocad：计算机辅助图形设计软件Frontpage、Dreamweaver（html或htm、asp）：网页制作软件会声会影（avi）：视频编辑软件,1
3033018,附件主要包括如下工具：1、系统工具：磁盘清理和碎片整理,2
3033018,2、录音机：录制声音,2
3033018,3、计算器：科学计算功能,2
3033018,4、记事本：编辑文本,2
3033018,5、画图：用来画图及存储屏幕打印图片,2
3033018,桌面主要构成：快捷图标、回收站、任务栏（快速启动栏、工具栏）、快捷菜单等,2
3033018,窗体主要构成：标题栏、菜单栏、工具栏、工作区、状态栏、滚动条等,2
3033018,操作系统及特点：WINXP:1图形化操作界面2多用户多任务系统3即插即用对各种外设的支持4多媒体平台系统5面向用户LINUX系统：开源，可以免费自由获取的软件多用户多任务良好的用户界面设备独立提供了丰富的网络功能可靠的安全系统WIN7和WINXP相比：更易用更快速更简单更安全更低的成本更好的连接Windows7是Vista的“小更新大变革,2
5934359,"压缩的原理是把文件的二进制代码压缩，把相邻的0,1代码减少，比如有000000,可以把它变成6个0的写法60,来减少该文件的空间",1
5934359,系统工具软件：磁盘碎片的清理与整理、任务管理器等压缩软件工具：用于文件的存储与传输下载工具：下载资源，加快下载速度多媒体工具：视频播放工具、音乐播放器等安全工具：查杀毒软件，聊天工具：方便交流沟通,2
5934359,与计算的出现，智能手机的存储不再是问题,2
5934359,1、1?21中国互联网DNS大劫难：2014年1月21日下午3点10分左右，国内通用顶级域的根服务器忽然出现异常，导致众多知名网站出现DNS解析故障，用户无法正常访问,1
5934359,虽然国内访问根服务器很快恢复，但由于DNS缓存问题，部分地区用户“断网”现象仍持续了数个小时，至少有2/3的国内网站受到影响,1
5934359,微博调查显示，“1?21全国DNS大劫难”影响空前,1
5934359,事故发生期间，超过85%的用户遭遇了DNS故障，引发网速变慢和打不开网站的情况,1
5934359,2、中国快递1400万信息泄露：2014年4月，国内某黑客对国内两个大型物流公司的内部系统发起网络攻击，非法获取快递用户个人信息1400多万条，并出售给不法分子,1
5934359,而有趣的是，该黑客贩卖这些信息仅获利1000元,1
5934359,根据媒体报道，该黑客仅是一名22岁的大学生，正在某大学计算机专业读大学二年级,1
5934359,3、eBay数据的大泄漏：2014年5月22日，eBay要求近1.28亿活跃用户全部重新设置密码，此前这家零售网站透露黑客能从该网站获取密码、电话号码、地址及其他个人数据,1
5934359,该公司表示，黑客网络攻击得手的eBay数据库不包含客户任何财务信息——比如信用卡号码之类的信息,1
5934359,eBay表示该公司会就重设密码一事联系用户以解决这次危机,1
5934359,这次泄密事件发生在今年2月底和3月初，eBay是在5月初才发现这一泄密事件，并未说明有多少用户受到此次事件的影响,1
5934359,1、中国农业大学的TCP/IP协议类型是：TCP/传输控制协议、IP/网际协议、HTTP/超文本传输协议,1
5934359,2、该域名对应的实际IP地址是：1.202.188.9,1
